1666,28,?,?,Brandoncity,9,0.0,0.55,0.24,0.81,0.03,0.01,0.51,0.45,0.28,0.24,0.02,1.0,0.48,0.7,0.66,0.54,0.3,0.13,0.4,0.48,0.36,0.37,0.16,0.0,1.0,0.34,0.36,0.01,0.18,0.16,0.23,0.55,0.17,0.64,0.16,0.53,0.18,0.63,0.28,0.29,0.42,0.37,0.55,0.74,0.75,0.89,0.78,0.68,0.68,0.0,0.15,0.0,0.0,0.26,0.38,0.41,0.0,0.02,0.02,0.02,0.96,0.03,0.14,0.16,0.59,0.62,0.42,0.8,0.1,0.27,0.5,0.01,0.89,0.77,0.17,0.68,0.79,0.04,0.1,0.16,0.15,0.14,0.13,0.16,0.28,0.29,0.52,0.18,0.43,0.0,0.0,0.03,0.7,0.57,0.53,0.69,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.08,0.0,?,?,?,?,0.0,?,0.09,Mississippi,city,['Brandon'],32.2731475,-89.9868058,Brandon
1667,42,91,45008,LowerMorelandtownship,9,0.0,0.53,0.01,0.95,0.2,0.01,0.43,0.37,0.29,0.49,0.02,1.0,0.81,0.49,0.21,0.87,0.52,0.1,0.48,0.82,0.86,0.85,0.12,0.0,0.43,0,0.29,0.0,0.05,0.08,0.13,0.66,0.11,0.5,0.26,0.68,0.12,0.8,0.05,0.34,0.08,0.07,0.53,0.95,0.96,0.97,0.88,0.42,0.33,0.0,0.02,0.01,0.17,0.16,0.17,0.19,0.1,0.09,0.08,0.09,0.81,0.09,0.2,0.23,0.59,0.63,0.07,0.95,0.03,0.11,1.0,0.0,0.95,0.89,0.0,0.26,0.52,0.01,0.07,0.57,0.58,0.57,0.28,0.35,0.39,0.29,0.56,0.32,0.24,0.0,0.0,0.26,0.82,0.93,0.71,0.89,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.13,0.3,?,?,?,?,0.0,?,0.03,Pennsylvania,township,"['Lower', 'Moreland']",40.1353168,-75.03499300040215,Lower Moreland
1668,55,79,84675,Wauwatosacity,9,0.06,0.35,0.02,0.96,0.06,0.02,0.25,0.32,0.15,0.62,0.08,1.0,0.47,0.48,0.04,0.87,0.66,0.1,0.64,0.5,0.48,0.47,0.32,0.15,0.26,0.17,0.46,0.01,0.07,0.15,0.17,0.63,0.07,0.51,0.35,0.71,0.19,0.71,0.23,0.35,0.29,0.28,0.38,0.81,0.82,0.93,0.71,0.66,0.68,0.01,0.09,0.01,0.14,0.16,0.15,0.21,0.04,0.04,0.03,0.04,0.89,0.06,0.15,0.14,0.34,0.46,0.1,0.72,0.02,0.43,0.5,0.02,0.95,0.63,0.0,0.27,0.21,0.02,0.09,0.21,0.19,0.18,0.42,0.41,0.47,0.41,0.44,0.41,0.46,0.0,0.0,0.11,0.8,0.67,0.79,0.81,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.31,0.15,?,?,?,?,0.0,?,0.07,Wisconsin,city,['Wauwatosa'],43.0494122,-88.0079271,Wauwatosa
1669,6,?,?,BaldwinParkcity,9,0.1,1.0,0.05,0.32,0.75,1.0,0.62,0.69,0.47,0.14,0.11,1.0,0.35,0.75,0.18,0.15,0.24,0.67,0.26,0.28,0.13,0.11,0.29,0.15,0.25,0.25,0.27,0.1,0.41,0.94,0.88,0.14,0.55,0.47,0.7,0.16,0.88,0.14,0.34,0.64,0.47,0.42,1.0,0.6,0.51,0.6,0.61,0.37,0.26,0.09,0.58,0.2,0.4,0.49,0.54,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47,1.0,0.67,0.0,0.03,0.89,0.52,0.43,0.18,0.52,0.33,0.42,0.38,0.37,0.35,0.56,0.57,0.63,0.56,0.75,0.7,0.15,0.0,0.01,1.0,0.42,0.46,0.82,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.88,0.23,?,?,?,?,0.0,?,0.25,California,city,"['Baldwin', 'Park']",34.0854739,-117.9611761,Baldwin Park
1670,12,?,?,Lauderhillcity,9,0.06,0.28,0.75,0.37,0.09,0.12,0.26,0.4,0.23,0.73,0.08,1.0,0.25,0.39,0.09,0.44,0.64,0.21,0.33,0.27,0.34,0.43,0.27,0.13,0.33,0.3,0.41,0.05,0.26,0.18,0.35,0.3,0.33,0.42,0.21,0.44,0.29,0.39,0.57,0.38,0.62,0.63,0.34,0.36,0.37,0.47,0.27,0.69,0.69,0.06,0.58,0.07,0.41,0.44,0.55,0.6,0.59,0.56,0.63,0.64,0.74,0.13,0.23,0.19,0.31,0.27,0.39,0.45,0.33,0.86,0.0,0.27,0.15,0.49,0.05,0.34,0.77,0.2,0.02,0.2,0.2,0.23,0.52,0.45,0.47,0.47,0.83,0.61,0.33,0.0,0.0,0.61,0.19,0.33,0.52,0.32,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.57,0.18,?,?,?,?,0.0,?,0.48,Florida,city,['Lauderhill'],26.1403635,-80.2133808,Lauderhill
1671,40,?,?,Adacity,9,0.01,0.29,0.08,0.72,0.03,0.02,0.61,0.58,0.55,0.67,0.0,0.0,0.07,0.18,0.47,0.35,0.69,0.48,0.47,0.14,0.18,0.2,0.2,0.13,0.08,0.12,0.19,0.03,0.61,0.44,0.51,0.37,0.55,0.28,0.29,0.67,0.4,0.44,0.53,0.42,0.54,0.57,0.32,0.46,0.48,0.65,0.37,0.56,0.54,0.0,0.12,0.0,0.81,0.81,0.86,0.8,0.07,0.06,0.06,0.05,0.93,0.02,0.14,0.11,0.24,0.24,0.29,0.45,0.1,0.62,0.0,0.05,0.48,0.46,0.3,0.51,0.46,0.63,0.32,0.04,0.04,0.06,0.06,0.1,0.1,0.11,0.52,0.34,0.53,0.01,0.0,0.03,0.75,0.48,0.59,0.82,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.1,0.01,?,?,?,?,0.0,?,0.22,Oklahoma,city,['Ada'],34.7743383,-96.6783651,Ada
1672,42,129,55128,NorthHuntingdontownship,9,0.03,0.49,0.0,1.0,0.01,0.0,0.4,0.38,0.26,0.48,0.04,0.9,0.34,0.51,0.11,0.64,0.61,0.17,0.81,0.33,0.28,0.27,0.44,0.11,0.24,0.23,0.32,0.01,0.13,0.21,0.28,0.25,0.39,0.4,0.43,0.45,0.34,0.41,0.19,0.3,0.18,0.19,0.47,0.87,0.87,0.9,0.85,0.33,0.36,0.0,0.05,0.0,0.04,0.11,0.12,0.1,0.0,0.01,0.01,0.01,0.95,0.01,0.11,0.13,0.53,0.53,0.33,0.9,0.03,0.25,0.5,0.01,0.93,0.87,0.03,0.63,0.48,0.02,0.13,0.12,0.11,0.09,0.21,0.23,0.23,0.24,0.25,0.24,0.28,0.0,0.0,0.04,0.98,0.97,0.86,0.93,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08,0.09,0.06,?,?,?,?,0.0,?,0.04,Pennsylvania,township,"['North', 'Huntingdon']",40.3372785,-79.74820739087984,North Huntingdon
1673,19,?,?,Marshalltowncity,9,0.02,0.37,0.02,0.96,0.06,0.02,0.37,0.39,0.24,0.58,0.0,0.0,0.26,0.49,0.43,0.6,0.54,0.29,0.46,0.31,0.28,0.27,0.42,0.06,0.15,0.21,0.18,0.02,0.24,0.26,0.32,0.27,0.24,0.49,0.59,0.52,0.45,0.39,0.58,0.3,0.46,0.53,0.38,0.63,0.68,0.67,0.63,0.63,0.72,0.01,0.11,0.0,0.14,0.28,0.28,0.37,0.02,0.03,0.02,0.03,0.95,0.03,0.14,0.13,0.34,0.39,0.25,0.66,0.06,0.49,0.5,0.03,0.76,0.62,0.12,0.65,0.29,0.19,0.32,0.05,0.05,0.06,0.14,0.16,0.14,0.17,0.32,0.18,0.37,0.01,0.0,0.04,0.84,0.66,0.76,0.83,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.14,0.03,?,?,?,?,0.0,?,0.16,Iowa,city,['Marshalltown'],42.048881,-92.9122672,Marshalltown
1674,37,?,?,Havelockcity,9,0.02,0.92,0.35,0.63,0.16,0.12,0.67,1.0,0.85,0.0,0.0,0.0,0.21,0.95,0.3,0.28,0.04,0.11,0.25,0.16,0.14,0.15,0.2,0.11,0.11,0.25,0.25,0.02,0.27,0.08,0.14,0.19,0.32,0.83,0.15,0.26,0.22,0.29,0.32,0.52,0.28,0.3,0.63,0.86,0.86,0.81,0.75,0.24,0.17,0.01,0.25,0.0,0.4,0.42,0.48,0.52,0.1,0.09,0.09,0.09,0.86,0.03,0.2,0.25,0.74,0.63,0.8,0.04,0.19,0.46,0.5,0.02,0.72,0.11,0.02,0.52,0.63,0.44,0.38,0.14,0.11,0.09,0.32,0.3,0.29,0.26,0.3,0.61,0.21,0.0,0.0,0.1,0.15,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.11,0.04,?,?,?,?,0.0,?,0.11,North Carolina,city,['Havelock'],34.8785,-76.9014457,Havelock
1675,25,17,80230,Wilmingtontown,9,0.01,0.71,0.01,0.98,0.06,0.01,0.43,0.47,0.33,0.28,0.03,1.0,0.67,0.77,0.2,0.55,0.43,0.16,0.58,0.61,0.42,0.4,0.9,0.15,0.35,0.67,0.37,0.0,0.05,0.15,0.27,0.32,0.37,0.69,0.49,0.38,0.34,0.43,0.15,0.46,0.19,0.18,0.72,0.9,0.87,0.9,0.86,0.42,0.58,0.0,0.07,0.0,0.1,0.14,0.2,0.3,0.03,0.04,0.05,0.06,0.91,0.02,0.4,0.45,0.79,0.76,0.56,0.96,0.05,0.14,0.5,0.0,0.95,0.95,0.33,0.42,0.44,0.02,0.13,0.49,0.45,0.39,0.4,0.57,0.79,0.58,0.51,0.53,0.4,0.0,0.0,0.12,0.92,0.92,0.92,0.92,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.09,0.17,?,?,?,?,0.0,?,0.18,Massachusetts,town,['Wilmington'],42.5464828,-71.1736669,Wilmington
1676,34,25,25200,Freeholdborough,9,0.0,0.52,0.36,0.6,0.17,0.21,0.36,0.51,0.31,0.42,0.02,1.0,0.47,0.64,0.32,0.48,0.53,0.25,0.51,0.46,0.35,0.39,0.28,0.06,0.47,0.28,0.31,0.01,0.2,0.36,0.45,0.34,0.41,0.58,0.26,0.48,0.44,0.44,0.43,0.54,0.51,0.49,0.6,0.57,0.51,0.85,0.48,0.64,0.46,0.02,0.68,0.01,0.59,0.57,0.71,0.74,0.3,0.25,0.29,0.28,0.74,0.25,0.46,0.43,0.56,0.56,0.56,0.5,0.27,0.49,0.5,0.01,0.8,0.5,0.25,0.49,0.35,0.26,0.34,0.34,0.33,0.31,0.49,0.57,0.65,0.58,0.67,0.67,0.64,0.0,0.0,0.21,0.63,0.64,0.67,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.45,0.28,?,?,?,?,0.0,?,0.28,New Jersey,borough,['Freehold'],40.2601096,-74.2737573,Freehold
1677,5,?,?,Texarkanacity,9,0.02,0.41,0.62,0.5,0.03,0.01,0.45,0.48,0.32,0.5,0.04,1.0,0.12,0.32,0.28,0.24,0.56,0.45,0.39,0.17,0.16,0.23,0.14,0.13,0.08,0.08,0.13,0.05,0.67,0.46,0.57,0.18,0.46,0.32,0.42,0.44,0.58,0.28,0.65,0.36,0.69,0.71,0.46,0.33,0.31,0.4,0.34,0.5,0.4,0.03,0.57,0.0,0.75,0.55,0.77,0.69,0.05,0.03,0.04,0.03,0.97,0.05,0.25,0.23,0.41,0.4,0.46,0.49,0.18,0.57,0.0,0.06,0.51,0.51,0.29,0.64,0.48,0.47,0.24,0.04,0.05,0.06,0.08,0.16,0.17,0.18,0.53,0.2,0.63,0.0,0.03,0.02,0.44,0.63,0.69,0.62,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.11,0.01,?,?,?,?,0.0,?,0.57,Arkansas,city,['Texarkana'],33.4254259,-94.0430937,Texarkana
1678,37,?,?,Laurinburgcity,9,0.0,0.47,0.88,0.24,0.02,0.01,0.66,0.59,0.5,0.51,0.0,0.0,0.08,0.28,0.15,0.17,0.68,1.0,0.49,0.09,0.14,0.23,0.16,0.1,0.04,0,0.09,0.03,0.78,0.66,0.71,0.23,0.86,0.21,0.85,0.44,0.75,0.31,0.5,0.65,0.63,0.62,0.51,0.08,0.05,0.13,0.05,0.55,0.56,0.02,0.72,0.0,0.75,0.64,0.58,0.6,0.07,0.05,0.04,0.04,0.94,0.04,0.34,0.3,0.41,0.42,0.43,0.4,0.23,0.56,0.0,0.02,0.69,0.41,0.11,0.48,0.63,0.76,0.21,0.06,0.05,0.07,0.03,0.1,0.14,0.15,0.8,0.35,0.68,0.0,0.0,0.03,0.8,0.54,0.72,0.67,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.13,0.02,?,?,?,?,0.0,?,0.39,North Carolina,city,['Laurinburg'],34.7740495,-79.4628248,Laurinburg
1679,36,119,64309,Ryecity,9,0.01,0.49,0.03,0.86,0.42,0.08,0.32,0.35,0.21,0.45,0.02,1.0,0.96,0.69,0.07,0.81,0.44,0.07,0.39,1.0,1.0,1.0,0.47,1.0,0.69,0.33,0.49,0.0,0.09,0.09,0.15,0.84,0.1,0.52,0.21,0.53,0.04,0.88,0.15,0.37,0.26,0.22,0.51,0.9,0.94,0.98,0.87,0.0,0.0,0.0,0.05,0.02,0.82,0.85,0.8,0.72,1.0,1.0,1.0,0.85,0.67,0.2,0.19,0.2,0.51,0.55,0.4,0.7,0.05,0.3,0.5,0.01,0.89,0.67,0.04,0.32,0.19,0.01,0.08,1.0,1.0,1.0,0.76,0.89,1.0,0.89,0.4,0.47,1.0,0.0,0.0,0.69,0.52,0.67,0.62,0.45,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.22,1.0,?,?,?,?,0.0,?,0.01,New York,city,['Rye'],40.9913216,-73.6725625,Rye
1680,8,?,?,Northglenncity,9,0.03,0.5,0.03,0.86,0.12,0.27,0.45,0.52,0.33,0.19,0.04,1.0,0.38,0.77,0.12,0.45,0.24,0.21,0.46,0.37,0.29,0.28,0.34,0.16,0.29,0.36,0.39,0.01,0.13,0.12,0.28,0.21,0.31,0.7,0.38,0.26,0.53,0.29,0.6,0.39,0.61,0.63,0.53,0.63,0.61,0.73,0.71,0.66,0.74,0.01,0.13,0.01,0.09,0.17,0.23,0.3,0.02,0.04,0.05,0.06,0.86,0.06,0.31,0.3,0.54,0.62,0.42,0.6,0.11,0.32,0.5,0.03,0.78,0.56,0.03,0.5,0.58,0.18,0.08,0.17,0.13,0.12,0.31,0.31,0.41,0.3,0.42,0.49,0.32,0.0,0.0,0.1,0.48,0.58,0.61,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.33,0.14,?,?,?,?,0.0,?,0.14,Colorado,city,['Northglenn'],39.9100858,-104.987552,Northglenn
1681,32,?,?,BoulderCitycity,9,0.0,0.36,0.01,0.96,0.06,0.07,0.37,0.29,0.17,0.79,0.0,0.0,0.37,0.27,0.25,0.68,0.74,0.07,1.0,0.39,0.41,0.4,0.03,0.24,0.6,0.3,0.39,0.01,0.16,0.13,0.28,0.35,0.26,0.28,0.12,0.31,0.31,0.46,0.52,0.2,0.4,0.47,0.29,0.67,0.67,0.83,0.69,0.4,0.54,0.0,0.07,0.0,0.08,0.1,0.12,0.15,0.02,0.02,0.02,0.03,0.94,0.02,0.2,0.21,0.37,0.33,0.47,0.67,0.1,0.53,0.5,0.02,0.71,0.7,0.02,0.44,0.75,0.11,0.06,0.28,0.28,0.29,0.42,0.46,0.52,0.48,0.51,0.56,0.12,0.0,0.0,0.09,0.04,0.34,0.41,0.05,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.1,0.03,0.02,?,?,?,?,0.0,?,0.12,Nevada,city,"['Boulder', 'City']",35.9787638,-114.8337739,Boulder City
1682,37,?,?,Boonetown,9,0.0,0.72,0.09,0.92,0.05,0.01,1.0,1.0,1.0,0.19,0.0,0.0,0.03,0.72,0.35,0.5,0.3,0.11,0.15,0.3,0.12,0.12,0.16,0.08,0.19,0.09,0.12,0.03,1.0,0.32,0.36,0.71,0.5,0.19,0.09,0.66,0.18,0.51,0.07,1.0,0.1,0.09,0.2,0.61,0.65,0.82,0.42,0.39,0.7,0.0,0.1,0.0,0.37,0.34,0.43,0.51,0.04,0.03,0.04,0.04,0.96,0.03,0.03,0.01,0.19,0.28,0.22,0.17,0.1,0.77,0.0,0.02,0.56,0.17,0.03,0.44,0.75,0.1,0.07,0.17,0.18,0.2,0.23,0.25,0.29,0.24,1.0,0.46,0.24,0.01,0.0,0.04,0.61,0.03,0.0,0.57,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.2,0.02,?,?,?,?,0.0,?,0.06,North Carolina,town,['Boone'],36.2165362,-81.6746158,Boone
1683,6,?,?,Cerritoscity,9,0.07,0.9,0.15,0.12,1.0,0.23,0.62,0.53,0.41,0.16,0.08,1.0,0.78,0.85,0.35,0.58,0.14,0.27,0.26,0.69,0.47,0.53,0.51,0.45,0.39,0.53,0.6,0.02,0.09,0.12,0.16,0.6,0.18,0.66,0.48,0.38,0.19,0.63,0.19,0.48,0.28,0.25,0.89,0.86,0.8,0.87,0.83,0.51,0.6,0.01,0.09,0.13,0.26,0.31,0.44,0.51,0.65,0.7,0.89,0.95,0.2,0.45,0.61,0.69,0.99,0.93,0.99,0.81,0.5,0.18,0.5,0.02,0.94,0.83,0.05,0.26,0.73,0.01,0.12,0.86,0.82,0.82,0.98,1.0,1.0,1.0,0.62,0.58,0.11,0.0,0.0,1.0,0.37,0.71,0.77,0.69,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.52,0.05,?,?,?,?,0.0,?,0.37,California,city,['Cerritos'],33.8644291,-118.0539323,Cerritos
1684,18,?,?,EastChicagocity,9,0.04,0.52,0.65,0.05,0.01,0.89,0.54,0.53,0.34,0.44,0.05,1.0,0.13,0.29,0.01,0.26,0.64,0.79,0.66,0.16,0.13,0.19,0.19,0.07,0.32,0.26,0.32,0.08,0.68,0.71,0.75,0.08,1.0,0.17,0.77,0.37,0.84,0.15,0.63,0.67,0.64,0.66,0.69,0.11,0.16,0.0,0.17,0.16,0.11,0.07,0.8,0.03,0.19,0.19,0.22,0.24,0.15,0.13,0.14,0.14,0.25,0.41,0.58,0.51,0.56,0.63,0.53,0.32,0.36,0.63,0.0,0.07,0.58,0.32,0.84,0.79,0.13,0.66,0.64,0.06,0.05,0.05,0.06,0.11,0.11,0.12,0.41,0.11,0.37,0.0,0.01,0.34,0.61,0.79,0.93,0.81,0.01,0.3,0.98,0.36,0,0.08,0.07,0.3,1,0,0.8,0.83,0,1,0,0.29,0.65,0.03,0.24,0.23,0.02,0,0.77,0,0.0,0.15,1.0,Indiana,city,"['East', 'Chicago']",41.6397857,-87.4548466,East Chicago
1685,41,?,?,Hillsborocity,9,0.04,0.58,0.01,0.83,0.13,0.21,0.44,0.49,0.29,0.25,0.06,1.0,0.35,0.67,0.29,0.48,0.35,0.26,0.4,0.34,0.26,0.27,0.24,0.22,0.27,0.16,0.19,0.03,0.21,0.27,0.3,0.3,0.22,0.66,0.65,0.27,0.45,0.34,0.49,0.35,0.58,0.56,0.59,0.65,0.67,0.7,0.62,0.58,0.65,0.01,0.2,0.02,0.67,0.76,0.82,0.79,0.43,0.43,0.42,0.37,0.79,0.27,0.39,0.39,0.61,0.58,0.65,0.47,0.25,0.39,0.5,0.02,0.87,0.49,0.15,0.3,0.73,0.13,0.21,0.16,0.14,0.13,0.35,0.33,0.42,0.36,0.4,0.43,0.49,0.01,0.0,0.27,0.44,0.38,0.58,0.52,0.03,0.5,0.97,0.44,0.01,0.12,0.06,0.5,0.78,0.97,0.02,0.01,0.09,0.03,0.04,0.36,0.11,0.05,0.16,0.2,0.06,0.04,0.22,0.5,0.59,0.48,0.09,Oregon,city,['Hillsboro'],45.5228939,-122.989827,Hillsboro
1686,19,?,?,Davenportcity,9,0.14,0.39,0.15,0.84,0.06,0.06,0.42,0.5,0.33,0.4,0.15,1.0,0.24,0.51,0.25,0.48,0.47,0.38,0.52,0.28,0.25,0.26,0.17,0.13,0.11,0.22,0.27,0.13,0.41,0.24,0.36,0.31,0.4,0.5,0.39,0.4,0.49,0.37,0.53,0.44,0.54,0.55,0.46,0.49,0.52,0.47,0.52,0.58,0.56,0.09,0.41,0.02,0.43,0.47,0.5,0.47,0.07,0.07,0.07,0.06,0.92,0.05,0.23,0.2,0.4,0.45,0.34,0.56,0.09,0.53,0.5,0.17,0.69,0.53,0.6,0.55,0.35,0.25,0.18,0.08,0.07,0.07,0.18,0.2,0.2,0.2,0.49,0.2,0.42,0.06,0.07,0.07,0.65,0.54,0.71,0.61,0.02,0.13,0.97,0.15,0.04,0.18,0.45,0.13,0.86,0.92,0.07,0.04,0,0.07,0.02,0.64,0.29,0.18,0.13,0.06,0.05,0.02,0.69,1,0.43,0.11,0.65,Iowa,city,['Davenport'],41.5235808,-90.5770967,Davenport
1687,34,37,69690,Spartatownship,9,0.01,0.58,0.01,0.98,0.07,0.03,0.43,0.37,0.24,0.24,0.0,0.0,0.85,0.73,0.5,0.76,0.28,0.09,0.43,0.81,0.67,0.65,1.0,0.0,0.44,0.38,0.79,0.0,0.03,0.06,0.09,0.7,0.2,0.65,0.26,0.48,0.1,0.75,0.24,0.3,0.2,0.22,0.58,0.92,0.94,0.94,0.88,0.08,0.32,0.0,0.04,0.0,0.1,0.1,0.13,0.15,0.03,0.03,0.04,0.04,0.9,0.02,0.18,0.21,0.63,0.64,0.4,0.89,0.01,0.19,0.5,0.02,0.65,0.87,0.06,0.64,0.48,0.01,0.07,0.51,0.51,0.57,0.46,0.67,0.91,0.69,0.65,0.68,0.64,0.0,0.0,0.14,0.56,0.6,0.49,0.57,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.11,0.03,0.17,?,?,?,?,0.0,?,0.02,New Jersey,township,['Sparta'],41.05526675,-74.61166669239594,Sparta
1688,48,?,?,Friendswoodcity,9,0.02,0.59,0.05,0.91,0.1,0.11,0.49,0.44,0.25,0.14,0.04,1.0,0.64,0.83,0.5,0.63,0.19,0.07,0.35,0.61,0.52,0.51,0.44,0.17,0.48,0.39,0.56,0.01,0.06,0.06,0.1,0.56,0.19,0.75,0.45,0.46,0.16,0.7,0.34,0.26,0.42,0.4,0.58,0.82,0.84,0.89,0.82,0.52,0.5,0.0,0.04,0.01,0.15,0.22,0.3,0.29,0.04,0.06,0.07,0.06,0.89,0.06,0.22,0.24,0.64,0.68,0.48,0.75,0.08,0.14,0.5,0.01,0.88,0.72,0.08,0.44,0.77,0.0,0.09,0.17,0.17,0.19,0.43,0.43,0.5,0.51,0.4,0.38,0.31,0.0,0.0,0.12,0.54,0.52,0.47,0.73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06,0.09,0.05,?,?,?,?,0.0,?,0.08,Texas,city,['Friendswood'],29.5293998,-95.2010447,Friendswood
1689,48,?,?,HarkerHeightscity,9,0.0,0.5,0.2,0.74,0.2,0.17,0.51,0.68,0.49,0.1,0.02,1.0,0.24,0.78,0.38,0.36,0.14,0.22,0.5,0.21,0.24,0.25,0.27,0.39,0.19,0.25,0.34,0.01,0.29,0.12,0.19,0.43,0.24,0.66,0.14,0.64,0.3,0.53,0.41,0.22,0.51,0.48,0.48,0.7,0.68,0.68,0.7,0.42,0.41,0.0,0.17,0.01,0.13,0.2,0.37,0.46,0.06,0.08,0.14,0.16,0.8,0.06,0.2,0.21,0.55,0.56,0.55,0.42,0.22,0.47,0.5,0.03,0.56,0.43,0.04,0.36,0.83,0.43,0.06,0.16,0.18,0.18,0.23,0.23,0.26,0.26,0.38,0.55,0.18,0.0,0.0,0.19,0.28,0.26,0.2,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.09,0.01,?,?,?,?,0.0,?,0.34,Texas,city,"['Harker', 'Heights']",31.0746347,-97.6590473,Harker Heights
1690,53,?,?,Sunnysidecity,9,0.0,0.76,0.01,0.21,0.04,1.0,0.58,0.57,0.37,0.35,0.0,0.0,0.15,0.48,1.0,0.26,0.53,0.81,0.3,0.13,0.1,0.21,0.22,0.16,0.1,0.14,0.17,0.03,0.74,1.0,0.95,0.15,1.0,0.28,0.25,0.4,0.57,0.22,0.34,0.5,0.55,0.47,0.9,0.44,0.45,0.47,0.42,0.53,0.37,0.01,0.44,0.02,0.37,0.58,0.66,0.67,0.58,0.8,0.83,0.77,0.1,0.89,1.0,0.95,0.81,0.69,0.91,0.39,0.98,0.57,0.0,0.01,0.87,0.45,0.5,0.59,0.5,0.64,0.67,0.07,0.06,0.06,0.14,0.16,0.14,0.13,0.37,0.23,0.39,0.0,0.0,0.67,0.44,0.5,0.79,0.69,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.26,0.01,?,?,?,?,0.0,?,0.39,Washington,city,['Sunnyside'],46.3246419,-120.0081898,Sunnyside
1691,48,?,?,Beevillecity,9,0.01,0.56,0.07,0.54,0.05,1.0,0.55,0.56,0.37,0.36,0.0,0.0,0.14,0.4,0.57,0.2,0.47,0.64,0.26,0.12,0.1,0.14,0.17,0.14,0.0,0.14,0.19,0.04,0.81,0.84,0.7,0.18,0.84,0.3,0.16,0.46,0.29,0.29,0.54,0.4,0.59,0.59,0.72,0.49,0.49,0.78,0.56,0.29,0.29,0.01,0.19,0.0,0.11,0.14,0.16,0.25,0.02,0.02,0.02,0.03,0.1,0.43,0.55,0.5,0.59,0.6,0.58,0.49,0.44,0.55,0.0,0.04,0.38,0.49,0.43,0.87,0.52,0.95,0.5,0.04,0.03,0.04,0.05,0.13,0.16,0.15,0.48,0.58,0.56,0.0,0.0,0.06,0.87,0.58,0.67,0.83,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.18,0.0,?,?,?,?,0.0,?,0.29,Texas,city,['Beeville'],28.4008319,-97.7483312,Beeville
1692,5,?,?,Magnoliacity,9,0.0,0.41,0.66,0.47,0.02,0.01,0.61,0.57,0.49,0.56,0.0,0.0,0.11,0.27,0.4,0.4,0.59,0.55,0.38,0.16,0.17,0.26,0.12,0.04,0.16,0,0.13,0.02,0.67,0.45,0.54,0.27,0.43,0.36,0.53,0.48,0.55,0.34,0.49,0.47,0.53,0.54,0.43,0.41,0.4,0.33,0.34,0.48,0.59,0.01,0.49,0.0,0.55,0.56,0.82,0.81,0.05,0.05,0.06,0.06,0.98,0.01,0.26,0.22,0.34,0.32,0.4,0.49,0.2,0.51,0.5,0.02,0.65,0.51,0.15,0.57,0.42,0.68,0.64,0.06,0.06,0.09,0.04,0.08,0.08,0.12,0.58,0.37,0.54,0.0,0.0,0.04,0.72,0.55,0.61,0.61,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.11,0.01,?,?,?,?,0.0,?,0.2,Arkansas,city,['Magnolia'],33.2670725,-93.2393341,Magnolia
